ID,createdAt,createdBy,modifiedAt,modifiedBy,orderNumber,orderDate,requiredDate,shippedDate,freight,employeeName,shipName,shipAddress,shipCity,shipCountry,status,subtotal,tax,totalAmount,isDeleted,customer_ID
3416e185-d01f-4ed4-89cd-786f6247c8f7,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12576,2026-01-05T06:12:34.218Z,2026-01-23T06:12:34.218Z,2026-01-10T06:12:34.218Z,107.5,Robert King,Quantum Manufacturing Partnership,358 Main St,Hai Phong,Vietnam,COMPLETED,4329.7,432.97,4870.17,false,bc995efa-e92c-433e-8186-c483cdd91994
ea42894b-3cf5-42d3-81dd-a01a2bccfd2d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12577,2026-01-04T11:35:40.154Z,2026-01-23T11:35:40.154Z,2026-01-10T11:35:40.154Z,108.75,Laura Callahan,Omni Supply LLC,359 Broadway,Singapore,Singapore,COMPLETED,4534.5,453.45,5096.7,false,845c14a0-6d9e-48bd-a372-50e236121ee2
728db603-e75a-4eec-a146-8bd59af7b24c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12578,2026-01-03T06:22:33.613Z,2026-01-23T06:22:33.613Z,2026-01-05T06:22:33.613Z,110,Anne Dodsworth,Dynamic Distribution Inc.,360 Oak Ave,Seattle,USA,COMPLETED,4268.7,426.87,4805.57,false,dece74b4-d3b0-4afb-b626-54a157be07f0
720f9efe-3b4a-4edc-9e82-a8fb4ae5187e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12579,2026-01-02T07:23:47.824Z,2026-01-23T07:23:47.824Z,2026-01-05T07:23:47.824Z,111.25,Nancy Davolio,Prime Services Corp,361 Pine St,Hamburg,Germany,COMPLETED,4955.2,495.52,5561.97,false,fe8facba-f82a-4800-bafb-d94681c0058e
08f5264c-7c6f-4bb3-a5f4-ed852e874793,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12580,2026-01-01T12:36:43.662Z,2026-01-23T12:36:43.662Z,2026-01-05T12:36:43.662Z,112.5,Andrew Fuller,Alpha Trading Ltd,362 Maple Dr,Leeds,UK,COMPLETED,5171.1,517.11,5800.71,false,475e7485-a0ce-4546-bcef-dfa2c26ef225
7ca61351-1ef0-4660-bf68-416cc5de6a9c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12581,2025-12-31T06:42:02.360Z,2026-01-23T06:42:02.360Z,2026-01-05T06:42:02.360Z,113.75,Janet Leverling,Beta Logistics GmbH,363 Cedar Rd,Hai Phong,Vietnam,COMPLETED,5390.7,539.07,6043.52,false,c992b63a-1b91-499f-bc8e-4b1540918fdf
6d56ffb9-8976-442e-8cdd-9132427ebd55,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12582,2025-12-30T09:31:18.059Z,2026-01-23T09:31:18.059Z,2026-01-05T09:31:18.059Z,115,Margaret Peacock,Delta Industries Co.,364 Elm St,Singapore,Singapore,COMPLETED,5614,561.4,6290.4,false,61f1043e-02db-488f-a122-bb0ae821d135
dc99c015-c9eb-46a3-ac10-7f999129c8f8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12583,2025-12-29T07:27:27.052Z,2026-01-23T07:27:27.052Z,2025-12-31T07:27:27.052Z,116.25,Steven Buchanan,Sigma Solutions S.A.,365 View Rd,Miami,USA,COMPLETED,5841,584.1,6541.35,false,4dfba9b5-e823-44b4-9412-671d32b9e325
9f18b559-29cf-41dc-b3f5-1ff75a449ca9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12584,2025-12-28T14:28:42.275Z,2026-01-23T14:28:42.275Z,2025-12-31T14:28:42.275Z,117.5,Michael Suyama,Falcon Foods Partnership,366 Sunset Blvd,Frankfurt,Germany,COMPLETED,6071.7,607.17,6796.37,false,c78093d5-716d-4240-8edc-6152c03b390c
019a5922-02b2-4a50-b632-b2f2abd813ea,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12585,2025-12-27T13:46:29.713Z,2026-01-23T13:46:29.713Z,2025-12-31T13:46:29.713Z,118.75,Robert King,Titan Group LLC,367 Lake St,Glasgow,UK,COMPLETED,6306.1,630.61,7055.46,false,9186c472-1d9c-48fb-8511-2debe8f1cea9
8cc7707f-bbf9-4248-ad42-6ac99f258d46,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12586,2025-12-26T05:36:02.963Z,2026-01-23T05:36:02.963Z,2025-12-31T05:36:02.963Z,120,Laura Callahan,Aero Enterprises Inc.,368 High St,Hai Phong,Vietnam,COMPLETED,6544.2,654.42,7318.62,false,f6450356-2579-4804-b20f-47f409565fe1
f7600a3e-f810-4bfd-b1ee-9351fcfe97e7,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12587,2025-12-25T06:52:29.357Z,2026-01-23T06:52:29.357Z,2025-12-31T06:52:29.357Z,121.25,Anne Dodsworth,Horizon Partners Corp,369 Park Ln,Singapore,Singapore,COMPLETED,6786,678.6,7585.85,false,8563f692-4dbe-4a76-9378-f76569431455
6a5c4149-fa78-45ae-a8ef-cd57d0491b71,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12588,2025-12-24T05:18:49.138Z,2026-01-08T05:18:49.138Z,,122.5,Nancy Davolio,Global Holdings Ltd,370 Main St,Los Angeles,USA,COMPLETED,6328.35,632.84,7083.69,false,524566c2-507a-4d41-8e7d-5300b279bca6
c7a4d54a-adc3-4f9d-8346-5f40524912c3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12589,2025-12-23T04:49:40.175Z,2026-01-08T04:49:40.175Z,2025-12-26T04:49:40.175Z,123.75,Andrew Fuller,Apex Systems GmbH,371 Broadway,Stuttgart,Germany,COMPLETED,7280.7,728.07,8132.52,false,25e91ad4-3227-4e7a-adee-4db25aef71c9
4fef0d4a-65aa-4411-a6e4-d34fda6bfe47,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12590,2025-12-22T03:40:00.465Z,2026-01-08T03:40:00.465Z,2025-12-26T03:40:00.465Z,125,Janet Leverling,Matrix Technologies Co.,372 Oak Ave,Liverpool,UK,COMPLETED,7533.6,753.36,8411.96,false,15eed696-d9e1-46c8-a4e1-b5efca5bd6ae
f3b4a1f5-b8bf-4eb6-b2b1-ffee85ea9d46,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12591,2025-12-21T09:03:12.015Z,2026-01-08T09:03:12.015Z,2025-12-26T09:03:12.015Z,126.25,Margaret Peacock,Summit Manufacturing S.A.,373 Pine St,Nha Trang,Vietnam,COMPLETED,7790.2,779.02,8695.47,false,dfda0576-16e4-4375-9899-2bd662d3c376
9b81135d-bc73-49f9-9937-0ce3b99c8278,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12592,2025-12-20T04:36:27.292Z,2026-01-08T04:36:27.292Z,2025-12-26T04:36:27.292Z,127.5,Steven Buchanan,Vortex Supply Partnership,374 Maple Dr,Singapore,Singapore,COMPLETED,8050.5,805.05,8983.05,false,8f76477a-2339-4449-bf6b-ed348a95975b
9cc46b9a-fc25-4d77-a838-1b2f507cb181,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12593,2025-12-19T11:28:53.708Z,2026-01-08T11:28:53.708Z,2025-12-21T11:28:53.708Z,128.75,Michael Suyama,Zenith Distribution LLC,375 Cedar Rd,Boston,USA,COMPLETED,8314.5,831.45,9274.7,false,f841b027-7bec-470f-bea1-6013e17707b6
694cec52-ff2a-4cc2-bf49-fc3c7c173294,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12594,2025-12-18T10:00:28.851Z,2026-01-08T10:00:28.851Z,2025-12-21T10:00:28.851Z,130,Robert King,Nova Services Inc.,376 Elm St,Cologne,Germany,COMPLETED,8582.2,858.22,9570.42,false,fe592b96-0289-42d5-b9bf-f6cde9058305
2444f6fa-35d2-40fe-85f5-4c7c9ce141e7,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12595,2025-12-17T08:14:45.015Z,2026-01-08T08:14:45.015Z,2025-12-21T08:14:45.015Z,131.25,Laura Callahan,Infinity Trading Corp,377 View Rd,Liverpool,UK,COMPLETED,8853.6,885.36,9870.21,false,15a1a726-e074-465f-9745-b3bf927ac676
b1feb129-11eb-48ad-bb50-a192d7fdb333,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12596,2025-12-16T03:26:31.918Z,2026-01-08T03:26:31.918Z,2025-12-21T03:26:31.918Z,132.5,Anne Dodsworth,Quantum Logistics Ltd,378 Sunset Blvd,Ho Chi Minh City,Vietnam,COMPLETED,9128.7,912.87,10174.07,false,0913eb24-bfd5-4473-bc6a-e9fee9aa9de6
b0953826-caa5-46d5-993d-6da5bc2513da,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12597,2025-12-15T03:35:06.740Z,2026-01-08T03:35:06.740Z,2025-12-21T03:35:06.740Z,133.75,Nancy Davolio,Omni Industries GmbH,379 Lake St,Singapore,Singapore,COMPLETED,9407.5,940.75,10482,false,5d5bfca8-77b9-47a9-8a72-cbc443d3e4bd
1267b69f-aaec-4f52-b857-bd5988875e6f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12598,2025-12-14T07:10:33.768Z,2026-01-08T07:10:33.768Z,2025-12-16T07:10:33.768Z,135,Andrew Fuller,Dynamic Solutions Co.,380 High St,Chicago,USA,COMPLETED,171,17.1,323.1,false,07bfb2cd-79b2-4073-b778-6a28a988caa9
b99f9627-de7d-4222-8c85-a3362c4bb1a6,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12599,2025-12-13T08:36:22.913Z,2026-01-08T08:36:22.913Z,2025-12-16T08:36:22.913Z,136.25,Janet Leverling,Prime Foods S.A.,381 Park Ln,Frankfurt,Germany,COMPLETED,383.7,38.37,558.32,false,d5522f8f-5eb8-460c-82bf-1edacf9ce60c
305b08a6-9503-4533-aa69-0e78550bbf33,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12600,2025-12-12T11:23:28.663Z,2026-01-08T11:23:28.663Z,2025-12-16T11:23:28.663Z,137.5,Margaret Peacock,Alpha Group Partnership,382 Main St,Leeds,UK,COMPLETED,581.1,58.11,776.71,false,8534d865-2c6f-4ef9-8cf6-dc687a3c685a
b7b487c6-97a9-40ae-bd88-ab3e55bde3e6,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12601,2025-12-11T14:02:24.148Z,2026-01-08T14:02:24.148Z,2025-12-16T14:02:24.148Z,138.75,Steven Buchanan,Beta Enterprises LLC,383 Broadway,Hai Phong,Vietnam,COMPLETED,782.2,78.22,999.17,false,5f1e247d-7dcf-4894-8f8f-ca49dadbaea4
358c2a8c-7120-463c-84e9-99c938bb1e62,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12602,2025-12-10T12:25:17.666Z,2026-01-08T12:25:17.666Z,2025-12-16T12:25:17.666Z,140,Michael Suyama,Delta Partners Inc.,384 Oak Ave,Singapore,Singapore,COMPLETED,987,98.7,1225.7,false,6a6c161b-b6ee-453e-b39d-b861bac99129
f1caf615-ff6b-41e7-94a0-16ae20dc09c0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12603,2025-12-09T10:08:20.770Z,2025-12-24T10:08:20.770Z,2025-12-11T10:08:20.770Z,141.25,Robert King,Sigma Ventures Corp,385 Pine St,Boston,USA,COMPLETED,1195.5,119.55,1456.3,false,cecc5a13-bb6a-4d77-9dea-bea9caf1a184
58eae72f-f162-437d-99cd-0469852010ac,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12604,2025-12-08T03:23:17.303Z,2025-12-24T03:23:17.303Z,2025-12-11T03:23:17.303Z,142.5,Laura Callahan,Falcon Holdings Ltd,386 Maple Dr,Frankfurt,Germany,COMPLETED,1407.7,140.77,1690.97,false,546197d8-e06f-474c-8763-7d2d174f2edb
9a4ba61b-7861-4e2d-a5b2-3c5c9e8e80a8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12605,2025-12-07T05:12:03.287Z,2025-12-24T05:12:03.287Z,2025-12-11T05:12:03.287Z,143.75,Anne Dodsworth,Titan Systems GmbH,387 Cedar Rd,Leeds,UK,COMPLETED,1623.6,162.36,1929.71,false,005039ef-5cd4-41f3-92d0-5e8e1572ce83
be74c01e-c4a7-4e80-98f2-c652d9ccba1b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12606,2025-12-06T10:13:13.925Z,2025-12-24T10:13:13.925Z,2025-12-11T10:13:13.925Z,145,Nancy Davolio,Aero Technologies Co.,388 Elm St,Hanoi,Vietnam,COMPLETED,1843.2,184.32,2172.52,false,a476d03a-5ff2-47ce-ba6d-0d211bec3eb6
6c7d63ac-66fa-4012-a2fa-54d79b227356,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12607,2025-12-05T12:04:18.400Z,2025-12-24T12:04:18.400Z,2025-12-11T12:04:18.400Z,146.25,Andrew Fuller,Horizon Manufacturing S.A.,389 View Rd,Singapore,Singapore,COMPLETED,2066.5,206.65,2419.4,false,6dbc4009-227e-4ac2-80ad-499bef0d2945
9a098f61-5308-4e60-8824-43fe795e3b15,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12608,2025-12-04T06:29:56.960Z,2025-12-24T06:29:56.960Z,,147.5,Janet Leverling,Global Distribution Partnership,390 Sunset Blvd,Chicago,USA,COMPLETED,2064.15,206.42,2418.07,false,b4f71806-9cea-40e3-8380-fa39dc15828d
8570e617-56b2-4625-a8a7-5730c962cc38,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12609,2025-12-03T14:18:22.380Z,2025-12-24T14:18:22.380Z,2025-12-06T14:18:22.380Z,148.75,Margaret Peacock,Apex Services LLC,391 Lake St,Stuttgart,Germany,COMPLETED,2524.2,252.42,2925.37,false,5a85dded-a620-4188-a742-e776b9d79351
7ce85ad2-aaef-4757-bfee-4af54f8004c4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12610,2025-12-02T08:00:46.948Z,2025-12-24T08:00:46.948Z,2025-12-06T08:00:46.948Z,150,Steven Buchanan,Matrix Trading Inc.,392 High St,Leeds,UK,COMPLETED,2758.6,275.86,3184.46,false,43823436-2504-4837-8bb0-fbc50c53753b
49e284b1-68f8-473a-bc7c-07c8992b6183,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12611,2025-12-01T04:56:59.299Z,2025-12-24T04:56:59.299Z,2025-12-06T04:56:59.299Z,151.25,Michael Suyama,Summit Logistics Corp,393 Park Ln,Hai Phong,Vietnam,COMPLETED,2996.7,299.67,3447.62,false,2ff907e1-8acc-446e-b472-12ed58f7ce74
0b8111fe-3934-4bba-8cfd-48d1b936f355,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12612,2025-11-30T05:46:50.377Z,2025-12-24T05:46:50.377Z,2025-12-06T05:46:50.377Z,152.5,Robert King,Vortex Industries Ltd,394 Main St,Singapore,Singapore,COMPLETED,3238.5,323.85,3714.85,false,addd02cb-992a-4a6b-9f28-f5ca59e0f8f9
65332862-89f5-40d8-b94d-812b4a299481,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12613,2025-11-29T09:27:38.071Z,2025-12-24T09:27:38.071Z,2025-12-01T09:27:38.071Z,153.75,Laura Callahan,Zenith Solutions GmbH,395 Broadway,Boston,USA,COMPLETED,3484,348.4,3986.15,false,8a269e9f-f247-48d1-98ee-e60127e11396
a296baed-df4a-4b6c-9f2c-89159228fdcd,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12614,2025-11-28T03:13:18.769Z,2025-12-24T03:13:18.769Z,2025-12-01T03:13:18.769Z,155,Anne Dodsworth,Nova Foods Co.,396 Oak Ave,Cologne,Germany,COMPLETED,3733.2,373.32,4261.52,false,d0abf6d3-02eb-42fb-9fd8-b14477291a5f
b0c7c744-ad46-4aa5-8b0d-11469dada3fb,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12615,2025-11-27T12:33:51.284Z,2025-12-24T12:33:51.284Z,2025-12-01T12:33:51.284Z,156.25,Nancy Davolio,Infinity Group S.A.,397 Pine St,Glasgow,UK,COMPLETED,3986.1,398.61,4540.96,false,b79ee6de-a596-4da5-9a81-01aaaca565de
981a0fd0-c8f9-4913-85ab-c2f0dd07b8b8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12616,2025-11-26T04:41:34.435Z,2025-12-24T04:41:34.435Z,2025-12-01T04:41:34.435Z,157.5,Andrew Fuller,Quantum Enterprises Partnership,398 Maple Dr,Hai Phong,Vietnam,COMPLETED,4242.7,424.27,4824.47,false,260793b3-dfcc-4e1f-b262-5ee7d4059a42
f57da86c-c8ec-4b63-89d9-f49331401608,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12617,2025-11-25T04:15:43.529Z,2025-12-24T04:15:43.529Z,2025-12-01T04:15:43.529Z,158.75,Janet Leverling,Omni Partners LLC,399 Cedar Rd,Singapore,Singapore,COMPLETED,4503,450.3,5112.05,false,866af1be-1523-45f3-8d91-83ce1af45066
71ac8cfa-3864-484c-b730-6c52f2af245b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12618,2025-11-24T08:10:37.642Z,2025-12-09T08:10:37.642Z,2025-11-26T08:10:37.642Z,160,Margaret Peacock,Dynamic Ventures Inc.,400 Elm St,Boston,USA,COMPLETED,4290.3,429.03,4879.33,false,114e9d9d-543f-4d28-9750-82a4f37d507c
5d10aeaf-ed4f-4357-9d57-6b8c06d00294,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12619,2025-11-23T07:41:09.474Z,2025-12-09T07:41:09.474Z,2025-11-26T07:41:09.474Z,161.25,Steven Buchanan,Prime Holdings Corp,401 View Rd,Cologne,Germany,COMPLETED,5034.7,503.47,5699.42,false,f8ba26d9-1e06-4a39-a042-d716f00310b4
e19552f5-bbe2-4a1f-ac89-9241343b0c1b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12620,2025-11-22T12:23:45.680Z,2025-12-09T12:23:45.680Z,2025-11-26T12:23:45.680Z,162.5,Michael Suyama,Alpha Systems Ltd,402 Sunset Blvd,Leeds,UK,COMPLETED,5306.1,530.61,5999.21,false,845d65eb-123b-4329-82b2-0fce963e641c
6af29cd0-1173-4d28-9658-505758917e22,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12621,2025-11-21T07:23:52.362Z,2025-12-09T07:23:52.362Z,2025-11-26T07:23:52.362Z,163.75,Robert King,Beta Technologies GmbH,403 Lake St,Hai Phong,Vietnam,COMPLETED,5581.2,558.12,6303.07,false,3fe4f0e5-1fc5-47d8-8229-0780bf77c470
87f790dc-d42d-4c7c-8741-717beeff7a1d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12622,2025-11-20T07:36:59.917Z,2025-12-09T07:36:59.917Z,2025-11-26T07:36:59.917Z,165,Laura Callahan,Delta Manufacturing Co.,404 High St,Singapore,Singapore,COMPLETED,5860,586,6611,false,5e5b3e33-3cc9-413f-92f9-7c4e343d38c4
9ec3f390-3d73-4854-91cb-92645a5251e4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12623,2025-11-19T11:38:55.706Z,2025-12-09T11:38:55.706Z,2025-11-21T11:38:55.706Z,166.25,Anne Dodsworth,Sigma Supply S.A.,405 Park Ln,San Francisco,USA,COMPLETED,6142.5,614.25,6923,false,dcf712df-566d-48d6-a20a-01b45835a9ac
d54653a8-3886-4159-8a6c-318296bc2ca2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12624,2025-11-18T08:43:32.268Z,2025-12-09T08:43:32.268Z,2025-11-21T08:43:32.268Z,167.5,Nancy Davolio,Falcon Distribution Partnership,406 Main St,Cologne,Germany,COMPLETED,6428.7,642.87,7239.07,false,0cedba88-56b6-4269-a584-42c6015d472d
f4152c46-35c9-482d-a93c-6dd97f9c4bcb,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12625,2025-11-17T13:23:15.871Z,2025-12-09T13:23:15.871Z,2025-11-21T13:23:15.871Z,168.75,Andrew Fuller,Titan Services LLC,407 Broadway,Manchester,UK,COMPLETED,6718.6,671.86,7559.21,false,45275e3c-64fe-49b1-8a5c-5d0cc5e722bb
d03514aa-1784-433a-a77a-ee485f9ee036,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12626,2025-11-16T12:41:19.331Z,2025-12-09T12:41:19.331Z,2025-11-21T12:41:19.331Z,170,Janet Leverling,Aero Trading Inc.,408 Oak Ave,Hanoi,Vietnam,COMPLETED,7012.2,701.22,7883.42,false,c1feba47-79ca-46b7-87fc-56bacaa3df9f
1bbc8755-71e7-40e8-bb5e-2eb48bb897ad,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12627,2025-11-15T07:39:02.685Z,2025-12-09T07:39:02.685Z,2025-11-21T07:39:02.685Z,171.25,Margaret Peacock,Horizon Logistics Corp,409 Pine St,Singapore,Singapore,COMPLETED,7309.5,730.95,8211.7,false,2d8be9c3-31e0-4c6a-aed0-bd6b53b01b85
8b13e0f7-345f-4f08-975c-20151a6c9418,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12628,2025-11-14T12:39:35.214Z,2025-12-09T12:39:35.214Z,,172.5,Steven Buchanan,Global Solutions Ltd,410 Maple Dr,New York,USA,COMPLETED,6849.45,684.95,7706.9,false,98ba681f-16e2-4ca9-ad5d-a9fb76ef054e
22feee44-cf0f-4274-8dda-9c76eb720d0e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12629,2025-11-13T09:23:52.279Z,2025-12-09T09:23:52.279Z,2025-11-16T09:23:52.279Z,173.75,Michael Suyama,Apex Foods GmbH,411 Cedar Rd,Cologne,Germany,COMPLETED,7915.2,791.52,8880.47,false,59608fa2-53b1-4f76-96a3-2f9ce8a82ab8
8ef3e160-4d76-4f9b-8321-a6b326e5d2bd,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12630,2025-11-12T07:32:01.011Z,2025-12-09T07:32:01.011Z,2025-11-16T07:32:01.011Z,175,Robert King,Matrix Group Co.,412 Elm St,Manchester,UK,COMPLETED,8223.6,822.36,9220.96,false,97b8d1ce-0e34-4a88-bb3e-257696985e3e
688e011c-2054-453a-a07c-55dfa48ad6d4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12631,2025-11-11T12:24:30.110Z,2025-12-09T12:24:30.110Z,2025-11-16T12:24:30.110Z,176.25,Laura Callahan,Summit Enterprises S.A.,413 View Rd,Hanoi,Vietnam,COMPLETED,8535.7,853.57,9565.52,false,f6329719-4465-46b0-ac06-2c697d7d65fa
3df702d5-57fe-48c6-9426-059846ef3c80,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12632,2025-11-10T11:36:32.549Z,2025-12-09T11:36:32.549Z,2025-11-16T11:36:32.549Z,177.5,Anne Dodsworth,Vortex Partners Partnership,414 Sunset Blvd,Singapore,Singapore,COMPLETED,8851.5,885.15,9914.15,false,bc6809fe-f497-4efd-83d2-a9ba73071d38
558c5c2d-d6b2-43d7-9c1a-3c3aa1e073db,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12633,2025-11-09T06:29:18.919Z,2025-11-24T06:29:18.919Z,2025-11-11T06:29:18.919Z,178.75,Nancy Davolio,Zenith Ventures LLC,415 Lake St,Houston,USA,COMPLETED,9171,917.1,10266.85,false,89d90348-100f-4738-82c5-50faf65a7582
840af29e-adc0-4931-9a8a-71dd5ab3243b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12634,2025-11-08T11:37:51.888Z,2025-11-24T11:37:51.888Z,2025-11-11T11:37:51.888Z,180,Andrew Fuller,Nova Holdings Inc.,416 High St,Munich,Germany,COMPLETED,9494.2,949.42,10623.62,false,d28f0fb9-ca29-413a-b69c-24eb5199de2b
a38a3f11-1885-49b9-b854-5f9e507429b0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12635,2025-11-07T07:04:46.537Z,2025-11-24T07:04:46.537Z,2025-11-11T07:04:46.537Z,181.25,Janet Leverling,Infinity Systems Corp,417 Park Ln,Liverpool,UK,COMPLETED,9821.1,982.11,10984.46,false,bb22107e-1f14-496a-84e7-71b39dc1f472
6268e026-9634-4ce5-8518-ef4586dd7e32,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12636,2025-11-06T05:41:21.711Z,2025-11-24T05:41:21.711Z,2025-11-11T05:41:21.711Z,182.5,Margaret Peacock,Quantum Technologies Ltd,418 Main St,Hai Phong,Vietnam,COMPLETED,10151.7,1015.17,11349.37,false,788876b0-8edf-48dc-97df-ad3a69819fc5
aeafa863-7e0e-4ba3-9e75-71ac09c0e8c2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12637,2025-11-05T09:43:44.966Z,2025-11-24T09:43:44.966Z,2025-11-11T09:43:44.966Z,183.75,Steven Buchanan,Omni Manufacturing GmbH,419 Broadway,Singapore,Singapore,COMPLETED,10486,1048.6,11718.35,false,d0e3032b-42fb-49cd-b0f7-dc771dec88e3
1acbcbc4-e930-4c6d-9783-103047e72bc4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12638,2025-11-04T03:17:06.299Z,2025-11-24T03:17:06.299Z,2025-11-06T03:17:06.299Z,185,Michael Suyama,Dynamic Supply Co.,420 Oak Ave,San Francisco,USA,COMPLETED,9741.6,974.16,10900.76,false,35d67edf-7c65-43ac-8f42-6ae119d38460
9ad706a8-5aa8-484b-a446-240bba7fb6ea,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12639,2025-11-03T07:01:03.266Z,2025-11-24T07:01:03.266Z,2025-11-06T07:01:03.266Z,186.25,Robert King,Prime Distribution S.A.,421 Pine St,Berlin,Germany,COMPLETED,11165.7,1116.57,12468.52,false,d96d089a-2b9a-438c-ad3c-b175f14a94d4
2d187e2e-2e34-4fdc-abd9-c6d34e2b1313,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,12640,2025-11-02T09:00:21.412Z,2025-11-24T09:00:21.412Z,2025-11-06T09:00:21.412Z,187.5,Laura Callahan,Alpha Services Partnership,422 Maple Dr,Birmingham,UK,COMPLETED,11511.1,1151.11,12849.71,false,821fae66-9e23-4191-bd36-8354496292ad
